session_id,session_length
81af1112-6cce-4cd6-8ae9-df0b526947e9,0 days 00:05:08
81b15e91-3e76-478a-bee6-4b16a31c02f7,0 days 00:41:28
81b2fd4e-730e-41cd-b233-0fa8cb42bcf1,0 days 00:03:40
81ba1b0e-1721-4cd8-883c-f21a2e86caa5,0 days 00:10:58
81baba7c-7fa9-4399-b36e-be7d2d738b81,0 days 00:01:23
81bcb569-cb3e-4d2c-981d-f68a17396390,0 days 00:12:25
81c09cec-daec-4e53-a42b-d1d99c7a1e61,0 days 00:03:48
81c9756f-a3b5-471b-b65d-48524c1caef4,0 days 00:34:27.734882
81cc7d2a-bda1-4e60-a625-3a51b4acf4aa,0 days 00:58:05.924532
81cf41de-9a07-4181-9476-a149075dea64,0 days 00:29:13
81d3c57e-078f-4316-9128-afe05b3fb57e,0 days 00:05:13
81d3e261-5c34-4827-9b28-a9aa8e352f2c,0 days 00:17:44
81e2cb15-55e5-46e8-99d3-e22cd2955c26,0 days 00:02:00
81e9150b-a07f-4540-817b-a38b6040042b,0 days 00:08:38
81ea392b-334c-462e-8974-a228568a8759,0 days 00:20:41
81ec09f6-cff8-47a4-8c51-29253f33cae1,0 days 00:27:54.497255
81ec86c4-2e4d-41a1-a3d9-dbb902771eeb,0 days 00:31:09
81ef5b50-315c-48ef-b2b0-75eb68dc4991,0 days 00:40:12
81f42ce5-f8f0-48ba-9f7a-240e92b695db,0 days 00:16:20
81f67bb3-4caa-4062-85fd-da61ade4b185,0 days 00:26:30
81fca022-4a17-4b36-8fe4-064b2f9bb640,0 days 00:13:40.999469
81fe4ff9-c8b6-4576-8f53-a03c4f692040,0 days 00:39:00.376105
82049fff-7d83-478c-b860-69b14c207ceb,0 days 00:00:00
820bafdc-de6f-4a4f-9f59-79e37dd0ab33,0 days 00:18:14
820e409a-51ba-406a-8b28-a8758f2da771,0 days 00:00:00
820f844f-a2f5-4d95-9e9d-9885ab3692dc,0 days 00:56:31
82106ccd-9e8d-4263-b146-4eef7e7c2a18,0 days 00:51:38
8211ca49-e34d-4289-845e-393d3b8e25ea,0 days 00:36:30
8216cff8-d21f-4914-a8b2-6258d163e776,0 days 00:45:57
821c9b21-f5e8-48e7-960a-dc755284315c,0 days 00:07:52
8222071b-2ef5-4cbd-a7c6-c7511d60becf,0 days 00:26:33
8222b439-ac8e-4d1d-973e-294c46fad049,0 days 00:00:00
8223ff97-dfee-4ca9-aa52-668a144f1e90,0 days 00:37:32
8225cef1-f768-4532-8231-fb90198cc2d6,0 days 00:02:03.106440
8226530b-c1aa-49d7-be08-60f1e2a83867,0 days 00:34:37
822b66e2-38bf-400b-9d55-85c5fa0a1295,0 days 00:57:17
822fc603-6c7f-4b7d-a15d-09751f842a3f,0 days 00:43:30.039726
8236b8cf-368b-4e35-bf82-d3ecb250eee5,0 days 00:27:18.988690
823ccd6b-70d6-4d57-bd0c-97206691e881,0 days 00:01:19
823e321d-c2f4-4aaa-896a-91eea2d3b59d,0 days 00:00:00
8240de79-82bc-4f37-bed5-85f42c2de303,0 days 00:02:21
82449d74-d074-474f-8ca3-300a9e1c0fd3,0 days 00:08:10
824858d8-8e42-4a5c-ab10-15906804c79a,0 days 00:46:13.798123
824b531c-0a0a-41ec-9ec0-6232b607c62e,0 days 00:47:04
824c6d5a-129c-4959-b209-dec4d038b984,0 days 00:05:19.895275
824dda10-9e55-440e-aab4-66023d5ccdf3,0 days 00:01:07
824e68da-1a65-4600-8fe1-ac0539f325fd,0 days 00:36:52
8250e20e-94ca-404f-9d71-0ba4c01f37d1,0 days 00:00:00
8251f305-accc-4b81-ade8-55db5dceabeb,0 days 00:00:00
8252289c-dd26-454f-a525-705e29c7ebe2,0 days 00:00:00
82555551-bc5c-49e2-9f2f-08aac4135bfe,0 days 00:44:58
8260eb81-3071-4bee-b233-2da6081ad6fc,0 days 00:41:44
82645b96-c11d-4f07-9b1e-e92691108c94,0 days 00:15:42
8266439a-2713-429d-af40-f93c308bf4e2,0 days 00:04:25
82683479-a796-4a84-be80-5a730eb87a28,0 days 00:39:00
8272deda-3d82-42d1-89a6-2435fcdfd554,0 days 00:04:09
828ec4de-fa7a-4482-aa7e-40ec5590d0ce,0 days 00:23:32.476657
82949640-5ed1-4b73-8658-e133f5f1402a,0 days 00:35:21.307499
8295f855-ed05-4f1d-932a-8be2a582b9b2,0 days 00:00:47
829b4b83-2c20-4750-9cdb-54cd9a9137b9,0 days 00:52:35
829ca10d-3f2b-4688-875b-b4143affdbdf,0 days 00:24:48.910756
829d98bb-2b51-47fe-952d-fc8af76d7ecf,0 days 00:49:11.244208
82a5d933-98a0-4508-a99b-4e34204cabcc,0 days 00:00:53
82a7b1f0-cdc7-4d17-bd28-b7d522e32caf,0 days 00:03:01
82abb5e6-c93c-48e4-8d88-b0c8f1cac8e1,0 days 00:27:54
82ce84a7-d700-4208-8f44-d102e2cb8778,0 days 00:56:53
82d46c43-252c-441c-b827-59aa2d7f0ec3,0 days 00:38:26
82d5d72c-a963-4f59-9f5b-ac3e16a2fd39,0 days 00:00:00
82d91c59-aff2-4b81-848a-704e0c2a913c,0 days 00:35:12.234837
82dd36df-69d5-4621-a574-e766a39dcb2f,0 days 00:00:00
82e26d59-b0d0-46a5-ba4a-f650e56cb24d,0 days 00:14:55
82e6d2a9-2642-456f-93d5-e95d3d8200a6,0 days 00:00:00
82e83d94-466e-4720-bbe3-faba746ff8e4,0 days 00:15:37
82eba8dc-f47a-4224-9f34-c4d7fee29f79,0 days 00:43:00
82f66156-ca9c-4a77-a5f1-6bcdc521a83c,0 days 00:04:38
82fd18e5-ecef-42c3-9281-fb28e172253b,0 days 00:09:37
82ffc02a-a44f-45ae-8768-3a7e3fd270a5,0 days 00:07:03
830152eb-c20f-4564-8f4b-b0178a7c74b9,0 days 00:00:00
83023bbc-9d35-467b-ae84-12a88357fe59,0 days 00:37:15.096044
83068b28-759a-4f6b-b3b6-85fe3a281d4c,0 days 00:09:50.970759
830956c3-cc2b-403b-96c2-681989ba5ca9,0 days 00:22:24.858931
830deba3-4d07-484b-8a3c-d6ddf81f3fe6,0 days 00:09:48
83123643-43de-490b-8fba-24d64c0d9b99,0 days 00:00:00
83188f7b-1033-4606-9ab1-b77dea1d784b,0 days 00:23:58
831b4687-906b-4a3b-951c-30d7e870ef19,0 days 00:00:00
831ffc7e-1df8-4328-beb8-98013d6aa4cc,0 days 00:19:12.437176
8323c2b9-8d8b-4dc4-9d93-a3b597b65b20,0 days 00:01:26
8325b455-64bc-4382-a26b-726909491b24,0 days 00:00:00
833115da-b4b1-494c-8ad8-39fcf012f91f,0 days 00:39:14
8335243e-a7e3-48d4-8cc8-920a2e8698fb,0 days 00:44:08.544694
83394879-b2ed-4abb-bb17-6df6cf9b74fc,0 days 00:07:11
833a753f-4317-4090-832e-fe37276b9204,0 days 00:00:00
833d0c78-afa9-4a2a-871d-42b83d066665,0 days 00:17:12.603509
834079b9-1fa7-4078-bb87-3861a0eb0ed7,0 days 00:01:21
8347a4e3-5fe9-4fca-bab1-7fab21534435,0 days 00:19:39.940936
834b68fb-209e-4351-af38-24f08676cec8,0 days 00:35:13.795096
834e79f8-da5b-44c4-858a-f32ab9db0f0d,0 days 00:53:13
83566789-cea1-4c20-8d6a-9feef0c21094,0 days 00:26:30
835a6f1c-1a65-4c55-b1db-b569110592c0,0 days 00:31:27
835d2fd5-743a-49d8-8a95-c101f817e409,0 days 00:00:00
835f108c-7a7f-4740-ab25-11adad9eefa3,0 days 00:35:02.179052
8360a44d-cb35-4b1a-bdca-d4ff23173194,0 days 00:00:00
8360bde0-e83a-4bd9-83ca-7f10b59e7b7b,0 days 00:00:12
83639773-e1e4-449a-b1d4-079de45d8a49,0 days 00:16:04
8369fd20-71bd-4a0e-9ca2-b1855cac5ff3,0 days 00:58:18.742364
836d6278-d5eb-4b3d-b938-52a0fb0fa878,0 days 00:29:29
836d88bb-8b78-4c5c-b5cc-6fbfe2e595ab,0 days 00:54:15.189509
836f674b-5531-4921-b8e7-5742cf4b031e,0 days 00:58:47
836fe2fd-df40-4fa2-8180-8d95728f20e8,0 days 00:08:51
83725588-be0d-4e56-95d3-017af0975ba2,0 days 00:17:25
83728e3b-03e4-489f-b5c7-7eea4990a6ba,0 days 00:45:54.942487
83787a2d-0d77-4fc9-8f07-e85c7a822690,0 days 00:02:37
8378b8a9-8207-4d54-a6bd-5f2f149f7ce1,0 days 00:47:58
837b239f-7a5b-49c6-b2f7-1fa73714849e,0 days 00:56:43
837ba903-7676-4986-8af4-56b9f6e616f3,0 days 00:02:46.606132
837d3544-6dba-4780-ac78-25dfa8edd6af,0 days 00:36:53.700305
837df877-5fd6-46bd-aa85-c26a27b26888,0 days 00:41:53
8380e82a-0cf2-4964-8c05-9da48b2e5f3f,0 days 00:00:00
838663a8-98c0-4534-b51e-98f60816c201,0 days 00:44:06.239084
8386e225-24d1-46e1-b049-c40beeb48e89,0 days 00:38:41
838e5b51-bfe4-4ae1-acd0-847519b47e47,0 days 00:00:00
838f42c8-7eda-4fbf-a385-d81d849a198c,0 days 00:02:25
838fa58f-1236-4b99-9a2c-1c24a3cebb64,0 days 00:21:46
83906e2e-4b47-4703-91bc-0c59abe6882c,0 days 00:17:38
83949025-2500-453c-a65d-5bf713df9c60,0 days 00:00:00
83984769-ece7-4e36-a822-b898ca7848c0,0 days 00:08:35
83989309-25f3-42db-87a1-8d1252d21057,0 days 00:10:28
839c6c98-5e68-4601-9672-df7785b7c0db,0 days 00:12:00
83a0a212-5aee-4582-a3f1-eea3abc2df86,0 days 00:17:52.716155
83a134cf-a28d-4ca9-a8fd-fe09ec7e8ff5,0 days 00:15:29
83a2f7e2-9753-495e-88f0-663ea3033620,0 days 00:04:18
83a5845e-a45d-458c-ab59-59b60afa15bb,0 days 00:27:00
83aa7d8a-fde0-4da9-9a54-8c05481f994c,0 days 00:34:09.104870
83abcf7e-adb9-41cc-ba37-3bbbc0ca5b59,0 days 00:04:59.598356
83ad5f6c-fa9f-429f-a4f5-47880c7e0c13,0 days 00:38:18
83af2c0b-7279-4bb2-81e5-0a2c5ee615a3,0 days 00:00:01
83b08ec2-3d16-4df1-bae3-6b68b36f5da6,0 days 00:53:45
83b3c5d3-3719-4612-bab1-85f2be037427,0 days 00:56:43
83b47408-bb1f-43e5-af09-a56b305c4172,0 days 00:35:19.925251
83b564e7-1311-4a97-84be-9a6039bf2522,0 days 00:25:58
83b74ff8-2832-4823-9b5e-faa3518b97d0,0 days 00:51:12.665752
83be1736-c548-4310-8131-aa32addbbb97,0 days 00:21:44.754872
83be7e68-391a-4a82-ae52-d5f8be3b69e4,0 days 00:27:10.786310
83bf6828-4733-4fe3-a78b-040f98f4a65b,0 days 00:39:01
83bfb495-40e4-4fe0-8e45-97e62a9e283a,0 days 00:00:00
83c08ee1-0d4b-4828-b20c-590ae7c4dc39,0 days 00:00:00
83c3e2b8-4f94-4bdd-b3e4-ef00a8a3d7f5,0 days 00:15:54
83cb58dc-1177-444b-894c-f9d36c320ec1,0 days 00:55:43.252472
83cbcb31-363f-4f2a-a56c-1032706c7903,0 days 00:13:02.950629
83ce3efe-001b-4b06-96e2-bc13d5e30fdf,0 days 00:00:00
83ce80bd-c123-40c8-86b0-fe294f6e4cdf,0 days 00:17:20
83d08fa0-2746-4936-9539-e44a551f44a4,0 days 00:20:51
83d166ce-1b1b-40e8-9801-1f0ee89e8cc2,0 days 00:43:22.232149
83d362bc-c519-4376-82bb-09b84dffe8d2,0 days 00:16:33
83d6a40e-0773-4033-9253-1c9e86932e6e,0 days 00:09:47
83d96204-e94b-457c-9f8a-e016cf73defe,0 days 00:00:00
83de4f1e-66fc-4d44-a2a6-d9cfb360ec72,0 days 00:03:54
83de6a1e-4613-49d0-91f1-d3b8fba99f51,0 days 00:23:04
83de8ccc-cd87-46bf-b42c-e24df3c101f7,0 days 00:26:07
83dff524-822d-4bf8-835b-2a7a5b85f872,0 days 00:00:00
83e0152f-150f-46e9-8a66-85608ea6b290,0 days 00:44:02.133243
83e1e57a-757f-43b3-a769-bb363a553905,0 days 00:22:45
83ef57b1-ec86-4af1-8933-610cdd91dd72,0 days 00:00:00
84036f10-868a-4e2e-95ed-a6e772466858,0 days 00:26:14
8407feeb-d2c6-4e8d-b0dd-c620271700ee,0 days 00:22:07.664649
8409026e-923c-498e-bb1e-c10489638224,0 days 00:46:21
84095d63-8e6b-4cbc-94cc-e98399b5483e,0 days 00:26:40
840e382a-2f06-4234-be77-74ec377c4eef,0 days 00:23:16.313797
84177abd-4a4b-4770-95e6-940994fea0e9,0 days 00:00:00
841e459e-8a84-4852-ba0f-83c32515a928,0 days 00:04:12
841f30ed-32c7-4e5b-bab1-5a88507aca4d,0 days 00:32:43
842b2f34-7ae8-49d7-a859-e4473a16f51c,0 days 00:00:39
842b8865-4b5c-4983-9f5c-c558dfa8ee5b,0 days 00:00:00
842d8383-2276-4800-9958-790b52953ea4,0 days 00:00:12
84313475-5b4a-4c0c-8c6c-e26505a0ba4e,0 days 00:00:00
8433cccc-bd1a-4557-a6b5-9f471ac0b792,0 days 00:04:31
84368cf3-3b43-471f-ab6e-015474bd9044,0 days 00:59:43.409879
8438c9a6-be44-414d-8fdb-ebe0fc0f1001,0 days 00:55:45.633322
843c96f6-f4d4-440b-8d68-c0668b072161,0 days 00:49:50
8448822d-ff5a-4240-8010-45524f3262b7,0 days 00:25:52
8448f950-076b-4f15-816a-d75393817dfb,0 days 00:01:23
84511f8b-117a-4044-98cb-e7dfc67da5c4,0 days 00:10:47.599224
8451ac01-fd4f-4a70-bc59-1d82bacdc8dc,0 days 00:24:05
845c8600-9504-4d6e-8167-acf3135a19d6,0 days 00:19:35
845fe864-1149-4e05-839c-4c74fb9135cd,0 days 00:20:51
846417b6-b090-4bd1-b1cd-824835f52715,0 days 00:03:33
84698c71-704b-43df-8a5f-db5d52f25def,0 days 00:02:45
846b14d2-4406-4a0a-b815-cc2e1b90204e,0 days 00:47:20.831004
846b3b11-6b96-4dee-8316-c5e5abdad791,0 days 00:12:24
846beeac-e611-43fc-bd76-e3c323faa99f,0 days 00:30:58
8478acba-c126-4420-aeda-cee3b6e8300b,0 days 00:44:43
8479708e-bb61-4348-a69e-8ecff1b960a3,0 days 00:07:51
8485ddac-59eb-4ef7-a7c2-9d0c68ab4bfc,0 days 00:58:39.901470
84862ef9-f68a-435c-91f1-4312e88e37cb,0 days 00:59:33
848ca228-10dd-4d7c-9cc0-9869dd8dd891,0 days 00:20:32
848d12f6-6562-42da-a039-7ae22541c9f9,0 days 00:31:50
848d1db2-3045-417a-b0c0-e60592eefb31,0 days 00:04:07.598773
848d9246-0487-45cb-b038-7c65507f4f4f,0 days 00:13:36.931994
848f131a-5235-4b49-b780-17971efc7fd1,0 days 00:25:45
8492a3e4-df08-4e42-8537-7f72a3e19662,0 days 00:36:57
84958f62-2fbe-424a-89c3-e69b814fcdf6,0 days 00:09:37
84991a5d-faff-40ae-9c1e-5179616dba69,0 days 00:00:20
849a53e3-be07-4cf9-b70e-85c4ad127acc,0 days 00:07:21
849a5633-8b6e-40ea-abd9-653efbe50ef1,0 days 00:49:10
849f1ee0-72eb-4f99-948f-b1b5699b08ec,0 days 00:48:14.785600
84a44b9d-3e81-4987-a1a7-736b02b83740,0 days 00:06:22
84a62b35-7f38-4ed7-8f11-8ea9864aba23,0 days 00:54:11.548546
84ab4764-a9b9-494a-8430-c4f31ba45d85,0 days 00:00:00
84ac4d4e-472d-4057-b44e-31755d86b2f9,0 days 00:42:00
84ae8f96-b77a-4d61-ae6e-c8c5454db002,0 days 00:51:56.396170
84b53289-90b0-487c-bbbc-c7aa6577b318,0 days 00:21:50.028193
84b5ae35-9463-45ce-860f-5b6c160ea8ed,0 days 00:35:15.266489
84bdd767-64e1-42df-a5fa-fabd9b40b06d,0 days 00:00:00
84c1587d-d401-4b1a-9fff-707e67fdfb89,0 days 00:07:35
84c3ca5f-5a9b-48dc-addf-833dfdfb445d,0 days 00:14:03
84c645fa-f4b2-4205-a4e1-4c5ff6c28643,0 days 00:49:11
84c6e259-4e56-4fd1-a0ff-8d9add020ccf,0 days 00:29:48
84cbf64c-0205-4d70-a6df-85c14728b1d5,0 days 00:11:26
84cf6797-4af4-4497-89de-c219918d43ff,0 days 00:35:44
84d5ee19-175c-41df-9747-885b0fc9fcb8,0 days 00:13:44
84db7f51-8b4d-468a-ab9c-7cf62adc1541,0 days 00:00:00
84e3f66b-d292-41fa-8238-1e13a924e69c,0 days 00:46:50
84e7a218-add6-411e-b2a0-6f5c62c8e0e6,0 days 00:00:00
84efef18-4f95-4b37-aa16-9827b78d1d38,0 days 00:30:11
84f1ab13-718f-4170-b02b-eb8119b93785,0 days 00:00:40.827452
84f2233c-57f7-40ce-8b6f-2a830f512f4c,0 days 00:00:00
84f857fc-7d93-4e1d-b72d-951c44b78ca9,0 days 00:32:01
84f8b85f-9a64-4eb8-8724-b857b117323e,0 days 00:00:11
84fe20a5-0640-44f1-a2d0-46f0911e720c,0 days 00:47:51.630662
85066b5f-6bb6-4ed4-9e35-675711f51e75,0 days 00:12:28
850bb879-0446-47d0-8e6e-97250d958767,0 days 00:19:12
850dc316-0a01-4810-a95c-f0c401f9e722,0 days 00:12:17
8510036b-838e-4578-bea7-ce8fceb7f876,0 days 00:32:27
8511b121-c8d5-4ea8-9c1b-d20ad02cc5b8,0 days 00:31:36.078106
8515ef44-cf49-44be-8c97-65c85f53c7d4,0 days 00:04:58
851ce3f7-7f40-49c9-b144-0eb7a92e117d,0 days 00:49:23
85247bae-3da9-4744-b216-8d637391b849,0 days 00:02:50
852fcb9f-6841-438e-9831-3ddcaec4545c,0 days 00:01:00
85369408-3e58-4342-a9b4-4cec7f955b72,0 days 00:32:57
853785ea-fa98-4c07-8b43-175cef1b7337,0 days 00:46:45
8538614c-4ccc-412f-b5fd-f779ef784f93,0 days 00:24:40
853a5e7b-db8c-47f6-9d2d-4c96f8613efe,0 days 00:39:37
853bd8f0-b4d2-47d0-9d70-de1cdb34e1e2,0 days 00:03:27
853e5a63-578b-45bb-81b5-bcb8aaa41ccc,0 days 00:42:18
8544c784-04d9-4061-a306-f4a9a4efa20a,0 days 00:01:45.426624
854675a7-02c0-4248-b5d5-ea94a7e76b3e,0 days 00:06:56
8546b065-d8aa-413d-a0a3-a6247548af4b,0 days 00:57:58
8548f927-257d-4155-9093-50e820ee3e5a,0 days 00:29:11
854bc5f9-b777-4f0c-ab42-af8887556012,0 days 00:13:01
854f36b6-a86a-47f5-93dc-5e493a648fa1,0 days 00:30:13
854fdf5b-1a34-4457-b0cb-2d749a6018e0,0 days 00:18:52
8554662c-82cf-43cf-a439-74d5336a1eef,0 days 00:00:00
855a636a-3bf9-4673-8b6e-e34064002e00,0 days 00:02:44
855def65-06e0-4a7e-bbab-41ae2f1e5f7c,0 days 00:40:15
8562fe8b-e1dc-41c3-b7a2-f38445809acc,0 days 00:37:00
85686bc0-b853-4511-a6b3-fa78438088d7,0 days 00:05:29
856fd892-52e6-47e1-811f-5d654ad6d72b,0 days 00:22:57.085194
8571a9bf-a343-4811-a5f0-1b98a4d1f46e,0 days 00:46:44
85733a72-8238-4ee3-88bf-6b19a6edb9d6,0 days 00:23:39
857479ab-a28d-4f92-b606-30b15d56a72f,0 days 00:34:32.397141
85779ed1-04e7-406f-8ee1-483cd30d06cf,0 days 00:59:08.409005
857aeb1a-b7da-43fb-ab0a-d9be86274fc9,0 days 00:00:00
857bdd78-4e86-4d62-8774-396e2c3372b6,0 days 00:27:23.758318
857c20e9-fdd0-4808-b7a0-15af9b7b55a2,0 days 00:31:05
857e5dae-3fb4-4397-a7ae-983d4437c3da,0 days 00:01:05
85888cfa-4ddd-4afc-9980-1ff20e70deb9,0 days 00:00:00
858c4dfb-1458-4f4f-8db0-071d37c4d799,0 days 00:03:44
8590693d-624b-4867-9aa4-11d1c57240e0,0 days 00:16:07
8592235d-9213-43a6-a3f8-18820f6c74f1,0 days 00:20:39.619156
8593580e-54ff-4235-81a5-ffc5b6f66de8,0 days 00:45:07.380811
8597e929-2997-4960-a120-9cce918b4ff9,0 days 00:14:09
85a3e9f7-ee38-4769-bb4c-2175651ccdaf,0 days 00:47:57
85a4526e-edb6-4ffc-b55d-f00a8c1239cf,0 days 00:25:53.666323
85a52498-51bc-4915-a3e7-e2e1d20b317a,0 days 00:00:00
85a786cb-7f90-4c29-b1e0-6fdf3843a822,0 days 00:12:10
85a7cfcf-cc5a-474e-876a-551b4e278877,0 days 00:07:24
85a8a537-1907-4df8-b0d9-db265e859c9c,0 days 00:00:00
85b4e5b3-a9c7-453e-8e80-01758c3bf9c7,0 days 00:52:09.170033
85b6ad1e-d7d3-494a-860f-a51a849b8fb0,0 days 00:11:17
85b88bb1-6b12-4e63-ab9f-c42f40ed2eb6,0 days 00:36:02
85bbeab1-3e05-452a-808e-e378c9b5ab04,0 days 00:09:13
85c099c9-6273-46eb-9c09-4e54a7d45262,0 days 00:09:19
85c27b83-328e-4089-bbdc-5e42638fb057,0 days 00:02:21
85c2fdc3-661b-488d-9b01-acebd58d906e,0 days 00:48:32.623123
85cc1cc7-13c1-4860-9891-140a5a05b65f,0 days 00:05:24
85d55cfc-20f0-4714-b59d-ee6b141b40af,0 days 00:00:16
85d87758-124d-4a76-ae39-2f3166635fcc,0 days 00:19:23.956158
85d8896a-fa55-4b5f-a166-103bd685f942,0 days 00:43:59
85d8f5f7-9f97-48e5-a1e8-d837cbca7099,0 days 00:09:43
85dfcbc8-3f7f-4dc5-87cd-d488910b723e,0 days 00:46:45
85e0a927-e45d-4d3e-96d5-1d14e0ad629e,0 days 00:00:34
85e28cad-2fa8-46dd-80af-689c33caacbb,0 days 00:00:00
85e2c375-1090-44d5-84f3-7f0d543b5214,0 days 00:00:02
85ed6d45-7260-4635-8dd1-5db2bcc68405,0 days 00:38:10.628934
85f3182f-f912-4b82-b3fb-a105828f6fd1,0 days 00:48:15
85f3228e-3c15-4d85-8d69-0064d92cb554,0 days 00:16:58
85f373bc-e04c-4b1a-9147-9625a98bebb0,0 days 00:56:17.429746
85f88310-f8db-45f6-8c87-4c81472b6812,0 days 00:17:18.879471
86054cfa-f0b4-4bfd-91e8-527201b42a2b,0 days 00:06:25
860a4f40-78db-481d-bcaa-9250c656ec28,0 days 00:00:00
860b6af1-bafb-4c83-b42c-88ff82456466,0 days 00:09:09.154767
860bac22-a1f4-4e9c-861b-a3515990cd48,0 days 00:01:52
861112db-1ca7-4dd2-b7fc-d8da8d50fcbd,0 days 00:14:10
861234fe-d4aa-47d7-a418-cab1e11f3667,0 days 00:26:24
861a23a5-7a2f-4158-b2d1-3c0a09543abd,0 days 00:43:11
861a73d4-1fa9-4770-b158-67f690eb677c,0 days 00:29:42
8622447c-95f5-4ac4-b91c-d24825da2f39,0 days 00:33:19
8622b240-0015-4e18-a09f-ee1be2ce317e,0 days 00:20:44.947698
862421ec-dc29-4b58-b509-dc8fdaad17ee,0 days 00:13:57
862589ef-bb5f-4870-a55a-efcb84320c88,0 days 00:08:17.581104
862a3249-553d-40b4-a042-c13cfaf1c83a,0 days 00:09:36
862eb094-b7d3-496e-99fc-05cfa038c19f,0 days 00:11:30
8632995c-de5e-41f2-9316-3d7d3e705525,0 days 00:55:08.945811
863a396e-f586-46c7-8fe4-98aaad5e8dee,0 days 00:44:37
8647ead2-21bb-4168-aaa1-a9c361ec6a44,0 days 00:43:57
864bff6f-af30-4077-9bb7-9e2f6d72584d,0 days 00:00:00
864d2c50-8fad-4799-92bd-087c8acb52a5,0 days 00:33:51.750514
864f3aea-a662-4dc4-9c60-34731c22a169,0 days 00:42:45
86517cf8-e48a-4991-81a5-669618d1cf77,0 days 00:36:57
8653d4d3-6fcd-4cfb-989d-8bd6b4892dc3,0 days 00:37:11
86567d53-7ae5-4c53-8843-4dffa0fedc4a,0 days 00:02:35
86587364-a5a5-4e44-a668-7a12602577eb,0 days 00:00:00
865a261c-6366-46af-94f8-981d6899d3d2,0 days 00:46:10.478077
865a72cf-5692-4e3b-aaa2-c6619cf42614,0 days 00:09:56.523925
865a9892-2d54-4215-9d3f-e05c7f807bf2,0 days 00:58:45
865b5fb5-2465-4d77-9966-2afc1a5f5ab3,0 days 00:00:00
865f96e8-9f02-4c55-bb9c-d37be3a64708,0 days 00:16:47
86602315-a782-431a-806c-a51e43eda52d,0 days 00:12:22
8663c2a4-9ce5-476e-9818-5b4aa34fc68b,0 days 00:56:10
8664a2e6-7902-47c6-b6fc-804d603a5c15,0 days 00:00:00
8668752e-3fd9-4e7f-9f51-5674c6dcef99,0 days 00:39:28
866f5f67-a8e5-4406-b781-2bbd4f9380bf,0 days 00:01:05
866ff4dc-5811-4864-88d7-1ad5d4833e00,0 days 00:20:39
8678f6ab-9cbb-4150-b984-23f17f2385ea,0 days 00:04:34
867ae438-6454-4bfc-b1c9-6d1b313693ff,0 days 00:00:00
867cc2d8-dc65-47c0-ae8e-aa647a65bfc2,0 days 00:53:55
867f4ea1-93cd-4439-a2c4-2591f9ced8b4,0 days 00:00:00
86800679-f33d-44ee-865e-8407ea585692,0 days 00:10:56
868071c2-da7f-45fd-9b47-a3a80ef98b22,0 days 00:52:22
868d1733-e617-43e0-99fb-ca7007c6835d,0 days 00:39:59
868e0fbe-4287-49e7-ac55-4718092a2b7f,0 days 00:20:40.076134
8691a249-733c-47a3-b7c7-32d97a7a9d53,0 days 00:10:46
86922253-8b71-4561-b043-20a201c2397b,0 days 00:39:32
8692288b-3886-419a-bf31-ea7ecc4a63b1,0 days 00:00:00
869f31fd-2bce-4438-a5d3-632c5382a876,0 days 00:55:24
869f3476-5e33-4c3b-a525-55fa71c15cfb,0 days 00:18:11
86a27736-b950-4c19-8cca-87eaad16b708,0 days 00:41:23.279787
86a75dd8-8327-48bd-961b-e685fe91540e,0 days 00:23:01.450988
86a8f44e-3b88-4a7d-a4fc-950b018f4fec,0 days 00:14:57
86a8f581-4826-4e05-8277-c0b1a102f6db,0 days 00:46:10
86ad3c46-2b0c-40e2-b440-fb5f869bfe60,0 days 00:05:07
86b01b54-b019-4abd-b1f6-1f846ddd4534,0 days 00:41:28
86bc1b73-fc49-4735-9764-08ea95f847db,0 days 00:34:39
86c80f87-dfb6-4e41-866b-1b79c7eb29c8,0 days 00:10:10
86ca2976-cdad-4212-b71a-085f2a9f1fec,0 days 00:15:13
86cdd6cc-712d-4349-8ef3-128b23af9a17,0 days 00:10:50
86d52213-ef22-4a47-a445-d16de360b9e9,0 days 00:13:18
86d9d4e6-9f91-4d71-9e3c-347abb197f0b,0 days 00:51:02
86d9df0d-cf49-4b30-b837-d23778029505,0 days 00:00:00
86dc9926-1a48-4206-85db-33087e75859a,0 days 00:05:17
86dd0932-6a5d-47ab-8573-a9c99248b35f,0 days 00:00:00
86de91b2-7bf0-4481-8c6c-26995e379b34,0 days 00:32:28.082282
86e466b0-82a0-4ab2-82d8-480ef7f31633,0 days 00:06:51
86e5fb99-e261-4337-9601-515401bb4e28,0 days 00:44:33
86e74855-a749-4e07-8b33-dfdaf869fc91,0 days 00:55:36.870280
86ed2e13-b1c6-45cc-b420-1365d4d50218,0 days 00:49:25
86fafda4-8328-4704-88d0-b6eeac0e9589,0 days 00:19:35.461979
86fb2190-898b-43de-908e-6970aa88980c,0 days 00:41:02.617575
86fe2baf-b324-4538-80d0-e17618ee8916,0 days 00:07:53.372466
86fff6e8-2f0b-4766-ba43-49dbc9b904d4,0 days 00:38:01.239744
87079794-9ab4-4286-8f1e-60f879c6cd5b,0 days 00:00:00
870b2ebb-1e1d-4af2-9298-3ff76719d597,0 days 00:33:16
870ce9e2-55ec-4de2-bab3-e9c87fc203fb,0 days 00:45:53
870d47c5-5150-45c8-8a41-f79000acaf8f,0 days 00:34:54
